unique_id,exp_id,batch_size,lr,epochs,optimizer,project,source_file,model,duration,total_energy_J,accuracy_0,accuracy,precision_0,precision,recall_0,recall,specificity_0,specificity,test_accuracy,Pg_0,Pg,weight_decay,dropout,duration_minus_load,energy_minus_load,n_samples,rate,tot_samples,SPJ,EDP,EDPinv,EDPinv_per_epoch,EEDP,EEDPinv
32312_vit_small_patch32_224,32312,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,659.8586373638827,79885.92764085661,0.835,0.8785,0.8411975908547891,0.8784185550110615,0.8357185789751455,0.8790379522619586,0.998333331881354,0.9987727262035424,0.8817,0.5860303714282739,0.6775128976644075,0.0,0.0,659.2263339178947,79846.61281170699,48000,8,480000,6.011526138646962,52636989.839623205,1.89980468686915e-08,1.8998046868691503e-09,5263698.983962321,1.8998046868691507e-07
32313_vit_small_patch32_224,32313,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,643.934555699816,78187.7118979746,0.8245,0.8768,0.835166978502657,0.8773268553102953,0.8250569185638074,0.8780614082877228,0.9982272714053338,0.998755554627562,0.881,0.5671230715403907,0.674599573343202,0.0,0.0,643.302252253828,78148.39706882498,48000,8,480000,6.142160530525865,50273039.84440156,1.989137722912852e-08,1.989137722912852e-09,5027303.984440156,1.989137722912852e-07
32314_vit_small_patch32_224,32314,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,656.2443777180742,79454.13233566536,0.8362,0.875,0.8433884236015894,0.874814280154447,0.8346955662161741,0.8748598087833546,0.9983454531867544,0.9987373727005148,0.8803,0.5876879009178868,0.6688268255060033,0.0,0.0,655.6120742720863,79414.81750651574,48000,8,480000,6.0442120887656445,52065313.23338597,1.9206645228800193e-08,1.920664522880019e-09,5206531.323338597,1.920664522880019e-07
32315_vit_small_patch32_224,32315,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,658.5978671060875,79696.41264834264,0.8401,0.8803,0.8477526957755553,0.880475098887838,0.8388956089137869,0.8796708169001991,0.9983848472915912,0.9987909081976454,0.8785,0.5964939818309482,0.680992838424895,0.0,0.0,657.9655636600995,79657.09781919302,48000,8,480000,6.025828371120322,52411627.26613302,1.9079735779281423e-08,1.9079735779281423e-09,5241162.726613303,1.9079735779281424e-07
3232_vit_small_patch32_224,3232,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,645.2479309029877,78278.9573518164,0.8319,0.878,0.8404004051660183,0.8782307029075034,0.8327508193390751,0.8781497238671561,0.9983020187257248,0.9987676756962428,0.8828,0.5812117631430155,0.6762950041667716,0.0,0.0,644.6156274569997,78239.64252266678,48000,8,480000,6.134997355860098,50434496.2567602,1.9827698781981208e-08,1.9827698781981207e-09,5043449.625676021,1.9827698781981206e-07
3233_vit_small_patch32_224,3233,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,656.2641623541713,79465.04214194987,0.8257,0.884,0.8317928128590395,0.8838858678260959,0.8249600527370146,0.8837097082412758,0.9982393923243156,0.9988282817534172,0.8833,0.5655943613078711,0.6896820327659801,0.0,0.0,655.6318589081833,79425.72731280026,48000,8,480000,6.04338186428723,52074037.2432257,1.9203427522418377e-08,1.9203427522418374e-09,5207403.72432257,1.920342752241838e-07
3234_vit_small_patch32_224,3234,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,652.2989597551059,79050.4225253028,0.835,0.8745,0.8437774754902146,0.8746945394891681,0.8351978294156517,0.8748337013843853,0.9983333320824967,0.9987323222809292,0.8803,0.587461394270237,0.6683298205397039,0.0,0.0,651.6666563091179,79011.10769615318,48000,8,480000,6.075095185931304,51488904.36363176,1.9421660110257304e-08,1.9421660110257304e-09,5148890.436363176,1.9421660110257305e-07
3235_vit_small_patch32_224,3235,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,657.5759152569808,79634.2337708238,0.8278,0.881,0.8472969048584299,0.8814920355515927,0.8305132281083231,0.881672722364065,0.9982606042616542,0.9987979785548018,0.8776,0.5815024226565099,0.6838791455878419,0.0,0.0,656.9436118109928,79594.91894167419,48000,8,480000,6.0305356972815805,52289373.53134665,1.9124344631907205e-08,1.9124344631907204e-09,5228937.353134665,1.912434463190721e-07
3236_vit_small_patch32_224,3236,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,649.9183855990414,78923.03742017533,0.8207,0.879,0.8329973570397466,0.8793245413756516,0.8219752711250321,0.8789076091036924,0.9981888877812622,0.9987777770302996,0.8787,0.5609182105009459,0.6785004879366642,0.0,0.0,649.2860821530534,78883.72259102571,48000,8,480000,6.084905532267664,51218103.186775394,1.9524346623172133e-08,1.952434662317213e-09,5121810.318677538,1.9524346623172137e-07
3237_vit_small_patch32_224,3237,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,652.7176134209149,79073.27621004096,0.8281,0.8758,0.8388763475572545,0.876728382058263,0.8290445275659789,0.8759670525821227,0.9982636351656744,0.9987454536799112,0.8813,0.5749152674327265,0.6717576081611526,0.0,0.0,652.0853099749269,79033.96138089134,48000,8,480000,6.0733384941533926,51536885.20560493,1.9403578543998705e-08,1.9403578543998703e-09,5153688.520560493,1.9403578543998705e-07
3238_vit_small_patch32_224,3238,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,655.0850502040703,79209.29018135593,0.8266,0.8834,0.8362692412020274,0.8818579463225634,0.8255104395977049,0.8820830888737653,0.9982484834500632,0.9988222212818764,0.8775,0.5696429845090905,0.6863627715427298,0.0,0.0,654.4527467580823,79169.97535220631,48000,8,480000,6.062904502175311,51813007.83002109,1.930017271494105e-08,1.930017271494105e-09,5181300.78300211,1.9300172714941048e-07
3239_vit_small_patch32_224,3239,96,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,650.4174516380299,78894.11449995624,0.8291,0.8805,0.8416385433258091,0.88062465265531,0.8299586869419591,0.880414070334359,0.9982737361234044,0.9987929284186472,0.8818,0.5781474991550044,0.6818402472205874,0.0,0.0,649.7851481920419,78854.79967080662,48000,8,480000,6.087137396884468,51238677.68974885,1.951650676965199e-08,1.951650676965199e-09,5123867.768974886,1.951650676965199e-07
3241_vit_small_patch32_224,3241,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,645.657309200149,78193.7875424538,0.8364,0.8828,0.8393906456210576,0.8821285840267908,0.8364193857496888,0.8819948135275485,0.9983474734865504,0.9988161607128586,0.8825,0.5862514937622196,0.6860342706779282,0.0,0.0,645.025005754161,78154.47271330419,48000,8,480000,6.141683045585821,50411589.211612456,1.983670849578468e-08,1.983670849578468e-09,5041158.921161246,1.983670849578468e-07
32410_vit_small_patch32_224,32410,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,628.2906907850411,77015.59925587667,0.8386,0.883,0.8449566141816324,0.8823053752338937,0.837978466707718,0.8826179539958392,0.9983696956755072,0.9988181808800144,0.8819,0.5928072642442357,0.6868135032381336,0.0,0.0,627.6583873390531,76976.28442672706,48000,8,480000,6.235686790740168,48314810.54663177,2.0697587110164386e-08,2.0697587110164382e-09,4831481.054663178,2.0697587110164387e-07
32411_vit_small_patch32_224,32411,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,646.1416874201968,78790.37132265983,0.8384,0.8843,0.8477672626445739,0.8845035244626794,0.8402167276866409,0.8846073007705877,0.9983676752285584,0.9988313120293576,0.8833,0.5962244013536757,0.691101539756382,0.0,0.0,645.5093839742088,78751.05649351022,48000,8,480000,6.095156323897143,50834545.9644439,1.96716618792946e-08,1.9671661879294595e-09,5083454.596444389,1.96716618792946e-07
32412_vit_small_patch32_224,32412,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,640.926553215133,77985.40335120648,0.8418,0.8796,0.8455907741725223,0.8795228193790421,0.8431809394631357,0.880128040018781,0.99840201880988,0.9987838373243332,0.8861,0.599232539528954,0.6800638593160636,0.0,0.0,640.294249769145,77946.08852205686,48000,8,480000,6.158102466734705,49908432.27266976,2.00366942911891e-08,2.00366942911891e-09,4990843.227266976,2.00366942911891e-07
32413_vit_small_patch32_224,32413,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,636.0314117700327,77559.4113852528,0.8337,0.8839,0.8407004281873717,0.8842566230761048,0.8347175376759952,0.8847848729152034,0.9983202007675614,0.9988272718527592,0.8847,0.5840640389940733,0.6907319357988975,0.0,0.0,635.3991083240447,77520.09655610318,48000,8,480000,6.191942751936749,49256200.22894181,2.0302012647179857e-08,2.0302012647179856e-09,4925620.022894181,2.0302012647179852e-07
32414_vit_small_patch32_224,32414,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,627.8355582421646,76840.20970424531,0.8393,0.8778,0.8472705709048869,0.8772973067232858,0.8384269693873831,0.8773816669085354,0.9983767663437816,0.998765655552023,0.8869,0.5952495153319199,0.674830228092617,0.0,0.0,627.2032547961766,76800.89487509569,48000,8,480000,6.24992717572683,48169771.236919016,2.075990760017487e-08,2.075990760017487e-09,4816977.123691902,2.0759907600174874e-07
32415_vit_small_patch32_224,32415,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,639.8652560890187,78130.41867172692,0.8437,0.8848,0.8462649697416726,0.8847232038505528,0.8427155190715419,0.8845281575168527,0.99842121095482,0.9988363627766812,0.8809,0.6007436705418755,0.6916056599241369,0.0,0.0,639.2329526430307,78091.1038425773,48000,8,480000,6.146666859359869,49918406.88444421,2.0032690592768584e-08,2.0032690592768582e-09,4991840.688444421,2.0032690592768585e-07
3242_vit_small_patch32_224,3242,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,643.3195971439127,77814.99898849656,0.8418,0.8789,0.8466569159407547,0.8793091778395489,0.8417507982561705,0.879667638064287,0.998402018812669,0.998776766613238,0.8824,0.5989704113159001,0.678997408947979,0.0,0.0,642.6872936979247,77775.68415934694,48000,8,480000,6.171594698113812,49985443.96787524,2.0005824108368076e-08,2.0005824108368073e-09,4998544.396787524,2.0005824108368075e-07
3243_vit_small_patch32_224,3243,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,641.485175754875,77528.61084667536,0.8445,0.8788,0.8484147267182399,0.8779746016270257,0.844231463764344,0.8783621600517403,0.9984292914884167,0.9987757564527082,0.8844,0.6039301338707554,0.6768830064580195,0.0,0.0,640.852872308887,77489.29601752575,48000,8,480000,6.194403932788839,49659237.92602497,2.0137240154382813e-08,2.013724015438281e-09,4965923.792602497,2.0137240154382814e-07
3244_vit_small_patch32_224,3244,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,642.1493656800594,77823.34488648863,0.8314,0.8767,0.8371347772764652,0.8764258602079121,0.8322444170289184,0.877039401553023,0.9982969684188422,0.9987545445198294,0.8811,0.5782505402320043,0.67304493965952,0.0,0.0,641.5170622340714,77784.03005733901,48000,8,480000,6.170932512061471,49899782.45111083,2.0040167529382463e-08,2.004016752938246e-09,4989978.245111084,2.004016752938246e-07
3245_vit_small_patch32_224,3245,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,646.6463087799493,78602.19138924264,0.8447,0.884,0.8551133775266696,0.8845766567011804,0.8461409725079683,0.8847669081893977,0.9984313115089136,0.9988282816164454,0.8833,0.6102209483118515,0.6910467697160951,0.0,0.0,646.0140053339613,78562.87656009302,48000,8,480000,6.10975591802378,50752718.55714328,1.970337803430341e-08,1.970337803430341e-09,5075271.855714328,1.970337803430341e-07
3246_vit_small_patch32_224,3246,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,644.7720920830034,78494.26684547593,0.8395,0.8775,0.8425052497988677,0.8783615404216701,0.8391094139390637,0.8774827546264033,0.9983787868872984,0.998762625505882,0.8864,0.5925257850764833,0.6754937095873408,0.0,0.0,644.1397886370154,78454.95201632631,48000,8,480000,6.118160647145804,50535956.209323615,1.9787891137508652e-08,1.978789113750865e-09,5053595.620932361,1.978789113750865e-07
3247_vit_small_patch32_224,3247,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,637.3468252660241,77633.59213092024,0.8334,0.8839,0.8390172432117091,0.8847543165099856,0.833908552799327,0.8841251925987399,0.9983171705561452,0.998827271918178,0.8843,0.5821184328000529,0.6906054185259894,0.0,0.0,636.7145218200361,77594.27730177062,48000,8,480000,6.186023205464495,49405403.168168165,2.024070113538308e-08,2.024070113538308e-09,4940540.316816816,2.024070113538308e-07
3248_vit_small_patch32_224,3248,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,632.4544554189779,76995.36652425409,0.8411,0.8832,0.8475967073117979,0.8816691655032478,0.8394206000634776,0.8818674491419813,0.9983949482134664,0.9988202010782432,0.8786,0.5974738358187407,0.6858913767505292,0.0,0.0,631.8221519729899,76956.05169510447,48000,8,480000,6.237326232662415,48622538.18934556,2.0566593954963987e-08,2.0566593954963982e-09,4862253.818934556,2.056659395496399e-07
3249_vit_small_patch32_224,3249,156,0.03,10,SGD,25_04,project_25_04conf.csv,vit_small_patch32_224,638.8413182960358,77779.95546130561,0.837,0.8811,0.8434475764776753,0.8813842086107815,0.8372091723869596,0.8811952969898982,0.998353534161,0.9987989890290976,0.8846,0.5900677650785903,0.6835034816443941,0.0,0.0,638.2090148500478,77740.64063215599,48000,8,480000,6.174376697912839,49614777.67165987,2.0155285318777183e-08,2.015528531877718e-09,4961477.767165987,2.015528531877718e-07
44441_vit_b_32,44441,128,0.03,10,SGD,25_05,project_25_05conf.csv,vit_b_32,925.239375834004,151895.78566765273,0.7406,0.8534,0.7537197343952129,0.8535241590896803,0.7388014482915808,0.852986178605641,0.9973797959188174,0.998519190754428,0.8606,0.4113219619375177,0.6203929687880505,0.0,0.0,924.115156038703,151821.18980210763,48000,8,480000,3.161614005434019,140300262.50395626,7.127570413289865e-09,7.127570413289864e-10,14030026.250395624,7.127570413289867e-08
444410_vit_b_32,444410,128,0.03,10,SGD,25_05,project_25_05conf.csv,vit_b_32,911.2775726580004,150382.2512126052,0.7411,0.8619,0.7540673664191324,0.8618079391230076,0.7418578328256429,0.8618759609309531,0.9973848464492592,0.9986050494192455,0.8624,0.413495142121275,0.6393017551112216,0.0,0.0,910.1533528626994,150307.6553470601,48000,8,480000,3.193450119966817,136803016.47505778,7.309780337938105e-09,7.309780337938104e-10,13680301.64750578,7.309780337938105e-08
44442_vit_b_32,44442,128,0.03,10,SGD,25_05,project_25_05conf.csv,vit_b_32,913.259596125994,150307.50661396954,0.7375,0.8602,0.7496365144135692,0.8602837507999637,0.7385626332255042,0.8605560299071461,0.997348482665508,0.9985878776252878,0.8624,0.4072368034083162,0.6359260267127,0.0,0.0,912.135376330693,150232.91074842445,48000,8,480000,3.1950389405940065,137032752.58276954,7.297525453967563e-09,7.297525453967562e-10,13703275.258276954,7.297525453967563e-08
44443_vit_b_32,44443,128,0.03,10,SGD,25_05,project_25_05conf.csv,vit_b_32,914.0563583449984,150525.73942512696,0.7335,0.8626,0.7544823402652249,0.8632474999857453,0.7330460442727484,0.8631506780924917,0.9973080787895668,0.9986121201714312,0.8614,0.4045850107000863,0.6418421469966443,0.0,0.0,912.9321385496976,150451.14355958186,48000,8,480000,3.1904044638245623,137351684.2370966,7.280580544420548e-09,7.280580544420548e-10,13735168.423709664,7.280580544420548e-08
44444_vit_b_32,44444,128,0.03,10,SGD,25_05,project_25_05conf.csv,vit_b_32,899.9531962329929,149093.51090095297,0.7364,0.8583,0.7574920550755031,0.8575180604734477,0.7359461813802283,0.8567769026116124,0.9973373713978672,0.9985686856110688,0.8651,0.4094303296288413,0.629691862563045,0.0,0.0,898.828976437692,149018.91503540787,48000,8,480000,3.221067606658852,133942518.87113103,7.465889162216826e-09,7.465889162216825e-10,13394251.887113106,7.465889162216826e-08
44445_vit_b_32,44445,128,0.03,10,SGD,25_05,project_25_05conf.csv,vit_b_32,896.7434539700043,148827.79213716058,0.7349,0.8585,0.7481545357592863,0.8584521957774613,0.7333406407698914,0.8587368539900492,0.9973222201395704,0.9985707059590692,0.866,0.4021247551239148,0.6319683642880453,0.0,0.0,895.6192341747034,148753.19627161548,48000,8,480000,3.226821419847311,133226223.7258236,7.506029759261031e-09,7.50602975926103e-10,13322622.37258236,7.50602975926103e-08
44446_vit_b_32,44446,128,0.03,10,SGD,25_05,project_25_05conf.csv,vit_b_32,899.7897686540091,149196.63371247792,0.7405,0.8572,0.7538547711933969,0.8551860056105072,0.7369175629506508,0.8566961256056774,0.9973787848842404,0.9985575741097092,0.8622,0.4102908049256552,0.6271084615753353,0.0,0.0,898.6655488587081,149122.03784693283,48000,8,480000,3.2188401320849622,134010837.98864292,7.462083030066175e-09,7.462083030066174e-10,13401083.798864296,7.462083030066175e-08
